ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-28,52167.71327458268,64226.25000000001,46698.15907133211,55402.92682664577,52167.71327458183,52167.713274581845,-1135.3819191007615,-1135.3819191007615,-1135.3819191007615,-1135.3819191007615,-1135.3819191007615,-1135.3819191007615,0.0,0.0,0.0,51032.33135548192
2021-03-31,53771.684304395174,64226.25000000001,49711.19831327947,58616.08339020849,53736.84766719537,53811.614726118794,321.154864204584,321.154864204584,321.154864204584,321.154864204584,321.154864204584,321.154864204584,0.0,0.0,0.0,54092.839168599756
2021-04-30,55155.83333256456,64226.25000000001,51332.12224581077,60062.12388125164,55033.27505167201,55280.49667398864,579.5181436929423,579.5181436929423,579.5181436929423,579.5181436929423,579.5181436929423,579.5181436929423,0.0,0.0,0.0,55735.3514762575
2021-05-31,56421.80051658752,64226.25000000001,53080.62873660558,61501.97490448229,56166.23321686126,56682.26748685407,964.5665829733947,964.5665829733947,964.5665829733947,964.5665829733947,964.5665829733947,964.5665829733947,0.0,0.0,0.0,57386.36709956091
2021-06-30,57498.979360480225,64226.25000000001,53555.830051674406,62558.07521785516,57106.20680383935,57863.208178810826,342.21810741381853,342.21810741381853,342.21810741381853,342.21810741381853,342.21810741381853,342.21810741381853,0.0,0.0,0.0,57841.197467894046
2021-07-31,58472.02976862465,64226.25000000001,53890.06340488747,62942.7168145645,57967.62375245234,58920.37871801795,-158.5538527566046,-158.5538527566046,-158.5538527566046,-158.5538527566046,-158.5538527566046,-158.5538527566046,0.0,0.0,0.0,58313.475915868046
2021-08-31,59316.35388969147,64226.25000000001,56160.63970868107,64729.46601577774,58719.67894570982,59859.59789814387,1298.3851434023618,1298.3851434023618,1298.3851434023618,1298.3851434023618,1298.3851434023618,1298.3851434023618,0.0,0.0,0.0,60614.73903309383
2021-09-30,60023.77994221973,64226.25000000001,56536.81155102777,65245.002755258975,59359.64744508731,60640.50528060503,631.7750869421498,631.7750869421498,631.7750869421498,631.7750869421498,631.7750869421498,631.7750869421498,0.0,0.0,0.0,60655.55502916188
2021-10-31,60654.32286553088,64226.25000000001,54129.657616835226,63189.33571338804,59946.11605967736,61303.672261644424,-1868.992612273485,-1868.992612273485,-1868.992612273485,-1868.992612273485,-1868.992612273485,-1868.992612273485,0.0,0.0,0.0,58785.330253257394
2021-11-30,61178.8760044233,64226.25000000001,54483.96690379692,63382.2791438785,60438.921398961545,61840.82405889223,-2191.5154827947126,-2191.5154827947126,-2191.5154827947126,-2191.5154827947126,-2191.5154827947126,-2191.5154827947126,0.0,0.0,0.0,58987.36052162859
2021-12-31,61643.564337761796,64226.25000000001,58026.15733579941,67067.17755725414,60885.06356268273,62313.47567869118,984.5094881387801,984.5094881387801,984.5094881387801,984.5094881387801,984.5094881387801,984.5094881387801,0.0,0.0,0.0,62628.073825900574
2022-01-31,62039.92549573187,64226.25000000001,57526.19921577044,66792.24494543928,61261.31985755106,62692.28953529694,125.93793508373193,125.93793508373193,125.93793508373193,125.93793508373193,125.93793508373193,125.93793508373193,0.0,0.0,0.0,62165.8634308156
2022-02-28,62346.97664747759,64226.25000000001,56888.975918119955,65421.53519725388,61576.83081056457,62993.12597772202,-1143.659588060882,-1143.659588060882,-1143.659588060882,-1143.659588060882,-1143.659588060882,-1143.659588060882,0.0,0.0,0.0,61203.31705941671
2022-03-31,62638.16719075382,64226.25000000001,58570.74624247667,67051.04064337329,61917.01465594086,63267.98331831237,318.99191315827636,318.99191315827636,318.99191315827636,318.99191315827636,318.99191315827636,318.99191315827636,0.0,0.0,0.0,62957.1591039121
2022-04-30,62877.860718605065,64226.25000000001,58562.07132629938,67319.69217401421,62162.34739547707,63478.080481252626,555.8646717823117,555.8646717823117,555.8646717823117,555.8646717823117,555.8646717823117,555.8646717823117,0.0,0.0,0.0,63433.72539038738
2022-05-31,63088.29298739415,64226.25000000001,59313.346125837736,68262.99901470957,62395.850968895335,63656.341648981936,987.2434778272559,987.2434778272559,987.2434778272559,987.2434778272559,987.2434778272559,987.2434778272559,0.0,0.0,0.0,64075.536465221405
2022-06-30,63261.09466907859,64226.25000000001,59247.92893855881,68128.15155047204,62560.62223030839,63807.14513778602,350.00387686061066,350.00387686061066,350.00387686061066,350.00387686061066,350.00387686061066,350.00387686061066,0.0,0.0,0.0,63611.0985459392
2022-07-31,63412.49272855694,64226.25000000001,58745.62981738338,67974.7689738717,62754.13767853202,63923.20205923856,-155.10425928742183,-155.10425928742183,-155.10425928742183,-155.10425928742183,-155.10425928742183,-155.10425928742183,0.0,0.0,0.0,63257.38846926952
2022-08-31,63540.399368939004,64226.25000000001,60561.79497467751,69297.25618479129,62933.979530111435,64015.420007468296,1271.7333014322794,1271.7333014322794,1271.7333014322794,1271.7333014322794,1271.7333014322794,1271.7333014322794,0.0,0.0,0.0,64812.132670371284
2022-09-30,63645.179868879466,64226.25000000001,59789.42289814255,69049.70686272561,63071.922967354156,64084.42333049609,644.8749415356648,644.8749415356648,644.8749415356648,644.8749415356648,644.8749415356648,644.8749415356648,0.0,0.0,0.0,64290.05481041513
2022-10-31,63736.79496513637,64226.25000000001,57391.42536882707,65845.3414770306,63203.69697444213,64143.158337009976,-1849.7860073848683,-1849.7860073848683,-1849.7860073848683,-1849.7860073848683,-1849.7860073848683,-1849.7860073848683,0.0,0.0,0.0,61887.008957751495
2022-11-30,63811.76694436643,64226.25000000001,57076.131931575,66328.3193985489,63318.988842386956,64192.171313892024,-2192.065731807249,-2192.065731807249,-2192.065731807249,-2192.065731807249,-2192.065731807249,-2192.065731807249,0.0,0.0,0.0,61619.70121255918
2022-12-31,63877.26091722583,64226.25000000001,60695.975531885444,69209.96275781744,63421.39390673366,64229.56931931628,960.9806293991655,960.9806293991655,960.9806293991655,960.9806293991655,960.9806293991655,960.9806293991655,0.0,0.0,0.0,64838.241546624995
2023-01-31,63932.453597247295,64226.25000000001,59820.42860614595,68569.97964220695,63528.90387113457,64258.183465862254,147.4608923151624,147.4608923151624,147.4608923151624,147.4608923151624,147.4608923151624,147.4608923151624,0.0,0.0,0.0,64079.914489562456
2023-02-28,63974.79215575646,64226.25000000001,58494.22373430035,66929.36163749934,63612.07214118082,64277.64085935513,-1151.6164247800025,-1151.6164247800025,-1151.6164247800025,-1151.6164247800025,-1151.6164247800025,-1151.6164247800025,0.0,0.0,0.0,62823.17573097646
2023-03-31,64014.611359434864,64226.25000000001,59937.266417067774,68662.49803546378,63701.09724599475,64296.9995036335,316.5245040248024,316.5245040248024,316.5245040248024,316.5245040248024,316.5245040248024,316.5245040248024,0.0,0.0,0.0,64331.13586345967
2023-04-30,64047.14855877479,64226.25000000001,60173.29853943222,69213.26641989655,63764.32500772607,64310.16549180553,532.5914211647457,532.5914211647457,532.5914211647457,532.5914211647457,532.5914211647457,532.5914211647457,0.0,0.0,0.0,64579.739979939535
2023-05-31,64075.536873000245,64226.25000000001,60633.51560460544,69569.93607778693,63813.9919788878,64320.953177714684,1010.1192210704385,1010.1192210704385,1010.1192210704385,1010.1192210704385,1010.1192210704385,1010.1192210704385,0.0,0.0,0.0,65085.656094070684
2023-06-30,64098.726079312764,64226.25000000001,60009.9183658548,68711.74384037657,63857.33524498229,64329.13468759645,357.5557029189329,357.5557029189329,357.5557029189329,357.5557029189329,357.5557029189329,357.5557029189329,0.0,0.0,0.0,64456.281782231694
2023-07-31,64118.95284050345,64226.25000000001,59490.619803630696,68161.99643579703,63893.39279835427,64337.312108056816,-151.82383797274363,-151.82383797274363,-151.82383797274363,-151.82383797274363,-151.82383797274363,-151.82383797274363,0.0,0.0,0.0,63967.12900253071
2023-08-31,64135.97592292376,64226.25000000001,60758.62904849941,69804.04567019753,63929.534403457954,64342.350124031065,1244.6777139704895,1244.6777139704895,1244.6777139704895,1244.6777139704895,1244.6777139704895,1244.6777139704895,0.0,0.0,0.0,65380.65363689425
2023-09-30,64149.876866792576,64226.25000000001,60477.791885660925,69308.11892520115,63965.300518357864,64347.11487913715,658.1712328451001,658.1712328451001,658.1712328451001,658.1712328451001,658.1712328451001,658.1712328451001,0.0,0.0,0.0,64808.04809963768
2023-10-31,64161.99865693664,64226.25000000001,57913.69557292416,66711.05020574457,64002.435709726844,64351.41578953053,-1830.087628992368,-1830.087628992368,-1830.087628992368,-1830.087628992368,-1830.087628992368,-1830.087628992368,0.0,0.0,0.0,62331.91102794427
2023-11-30,64171.89586011259,64226.25000000001,57660.52721262719,66209.05564351554,64033.18593916699,64355.32940808402,-2192.365530024905,-2192.365530024905,-2192.365530024905,-2192.365530024905,-2192.365530024905,-2192.365530024905,0.0,0.0,0.0,61979.530330087684
2023-12-31,64180.52533093565,64226.25000000001,60402.605269011394,69792.05376438877,64061.08127729659,64359.58756820085,936.8015363129372,936.8015363129372,936.8015363129372,936.8015363129372,936.8015363129372,936.8015363129372,0.0,0.0,0.0,65117.32686724859
2024-01-31,64187.78557521765,64226.25000000001,59912.59316326353,68570.24582874923,64095.9906483019,64364.06456741953,168.92541096456995,168.92541096456995,168.92541096456995,168.92541096456995,168.92541096456995,168.92541096456995,0.0,0.0,0.0,64356.71098618222
